"text","relation"
"Thus, we found that <e1>5HHMF</e1> enhances heme oxygenase-1 (HO-1) expression via <e2>nuclear factor-erythroid 2-related factor 2</e2> (Nrf2) activation.","Upregulator"
"Thus, we found that <e1>5HHMF</e1> enhances heme oxygenase-1 (HO-1) expression via nuclear factor-erythroid 2-related factor 2 (<e2>Nrf2</e2>) activation.","Upregulator"
"In addition, <e1>cobalt protoporphyrin</e1> (CoPP), a specific <e2>HO-1</e2> inducer, predominantly suppressed LPS-induced NO production.","Upregulator"
"In addition, cobalt protoporphyrin (<e1>CoPP</e1>), a specific <e2>HO-1</e2> inducer, predominantly suppressed LPS-induced NO production.","Upregulator"
"<e1>5-Hydroxy-3,6,7,8,3'4'-hexamethoxyflavone</e1> inhibits nitric oxide production in lipopolysaccharide-stimulated BV2 microglia via NF-κB suppression and <e2>Nrf-2</e2>-dependent heme oxygenase-1 induction.","Upregulator"
"<e1>5-Hydroxy-3,6,7,8,3'4'-hexamethoxyflavone</e1> inhibits nitric oxide production in lipopolysaccharide-stimulated BV2 microglia via NF-κB suppression and Nrf-2-dependent <e2>heme oxygenase-1</e2> induction.","Upregulator"
"Thus, we found that <e1>5HHMF</e1> enhances heme oxygenase-1 (HO-1) expression via nuclear factor-erythroid 2-related factor 2 (<e2>Nrf2</e2>) activation.","Upregulator"
"Thus, we found that <e1>5HHMF</e1> enhances heme oxygenase-1 (HO-1) expression via nuclear factor-erythroid 2-related factor 2 (<e2>Nrf2</e2>) activation.","Upregulator"
"Thus, we found that <e1>5HHMF</e1> enhances heme oxygenase-1 (<e2>HO-1</e2>) expression via nuclear factor-erythroid 2-related factor 2 (Nrf2) activation.","Upregulator"
"Thus, we found that <e1>5HHMF</e1> enhances <e2>heme oxygenase-1</e2> (HO-1) expression via nuclear factor-erythroid 2-related factor 2 (Nrf2) activation.","Upregulator"
"Thus, we found that <e1>5HHMF</e1> enhances heme oxygenase-1 (<e2>HO-1</e2>) expression via nuclear factor-erythroid 2-related factor 2 (Nrf2) activation.","Upregulator"
"Thus, we found that <e1>5HHMF</e1> enhances heme oxygenase-1 (<e2>HO-1</e2>) expression via nuclear factor-erythroid 2-related factor 2 (Nrf2) activation.","Upregulator"
"Thus, we found that <e1>5HHMF</e1> enhances heme oxygenase-1 (HO-1) expression via nuclear factor-erythroid 2-related factor 2 (<e2>Nrf2</e2>) activation.","Upregulator"
"Thus, we found that <e1>5HHMF</e1> enhances heme oxygenase-1 (HO-1) expression via nuclear factor-erythroid 2-related factor 2 (<e2>Nrf2</e2>) activation.","Upregulator"
"Thus, we found that <e1>5HHMF</e1> enhances heme oxygenase-1 (HO-1) expression via nuclear factor-erythroid 2-related factor 2 (<e2>Nrf2</e2>) activation.","Upregulator"
"In addition, 5HHMF blocked LPS-induced phosphorylation of IκB, resulting in suppression of the nuclear translocation of nuclear factor-κB (<e2>NF-κB</e2>) subunits, namely p65 and p50, which are important molecules involved in the regulation of i<e1>NO</e1>S expression.","Downregulator"
"Further, 5HHMF increased specific DNA-binding activity of <e2>Nrf2</e2>, and transient knockdown with Nrf2 siRNA subsequently reversed 5HHMF-induced <e1>NO</e1> inhibition, which was followed by suppression of HO-1 activity.","Downregulator"
"In addition, cobalt protoporphyrin (CoPP), a specific <e2>HO-1</e2> inducer, predominantly suppressed LPS-induced <e1>NO</e1> production.","Downregulator"
"In addition, cobalt protoporphyrin (CoPP), a specific <e2>HO-1</e2> inducer, predominantly suppressed LPS-induced <e1>NO</e1> production.","Downregulator"
"In addition, <e1>5HHMF</e1> blocked LPS-induced phosphorylation of IκB, resulting in suppression of the nuclear translocation of <e2>nuclear factor-κB</e2> (NF-κB) subunits, namely p65 and p50, which are important molecules involved in the regulation of iNOS expression.","Downregulator"
"In addition, <e1>5HHMF</e1> blocked LPS-induced phosphorylation of IκB, resulting in suppression of the nuclear translocation of nuclear factor-κB (<e2>NF-κB</e2>) subunits, namely p65 and p50, which are important molecules involved in the regulation of iNOS expression.","Downregulator"
"In addition, <e1>5HHMF</e1> blocked LPS-induced phosphorylation of IκB, resulting in suppression of the nuclear translocation of nuclear factor-κB (NF-κB) subunits, namely <e2>p65</e2> and p50, which are important molecules involved in the regulation of iNOS expression.","Downregulator"
"In addition, <e1>5HHMF</e1> blocked LPS-induced phosphorylation of IκB, resulting in suppression of the nuclear translocation of nuclear factor-κB (NF-κB) subunits, namely p65 and <e2>p50</e2>, which are important molecules involved in the regulation of iNOS expression.","Downregulator"
"In this study, we found that <e1>5-hydroxy-3,6,7,8,3'4'-hexamethoxyflavone</e1> (5HHMF) from Hizikia fusiforme considerably inhibits lipopolysaccharide (LPS)-stimulated NO production by suppressing the expression of <e2>inducible NO synthase</e2> (iNOS) in BV2 microglia.","Downregulator"
"In this study, we found that <e1>5-hydroxy-3,6,7,8,3'4'-hexamethoxyflavone</e1> (5HHMF) from Hizikia fusiforme considerably inhibits lipopolysaccharide (LPS)-stimulated NO production by suppressing the expression of inducible NO synthase (<e2>iNOS</e2>) in BV2 microglia.","Downregulator"
"<e1>Pyrrolidine dithiocarbamate</e1> (PDTC), a specific NF-κB inhibitor, along with 20S proteasome inhibitor (PSI) significantly inhibited LPS-induced <e2>iNOS</e2> expression, which indirectly suggested that 5HHMF downregulated iNOS expression by suppressing NF-κB activity.","Downregulator"
"Pyrrolidine dithiocarbamate (<e1>PDTC</e1>), a specific NF-κB inhibitor, along with 20S proteasome inhibitor (PSI) significantly inhibited LPS-induced <e2>iNOS</e2> expression, which indirectly suggested that 5HHMF downregulated iNOS expression by suppressing NF-κB activity.","Downregulator"
"In this study, we found that 5-hydroxy-3,6,7,8,3'4'-hexamethoxyflavone (<e1>5HHMF</e1>) from Hizikia fusiforme considerably inhibits lipopolysaccharide (LPS)-stimulated NO production by suppressing the expression of inducible NO synthase (<e2>iNOS</e2>) in BV2 microglia.","Downregulator"
"In this study, we found that 5-hydroxy-3,6,7,8,3'4'-hexamethoxyflavone (<e1>5HHMF</e1>) from Hizikia fusiforme considerably inhibits lipopolysaccharide (LPS)-stimulated NO production by suppressing the expression of <e2>inducible NO synthase</e2> (iNOS) in BV2 microglia.","Downregulator"
"In this study, we found that 5-hydroxy-3,6,7,8,3'4'-hexamethoxyflavone (<e1>5HHMF</e1>) from Hizikia fusiforme considerably inhibits lipopolysaccharide (LPS)-stimulated NO production by suppressing the expression of inducible NO synthase (<e2>iNOS</e2>) in BV2 microglia.","Downregulator"
"In addition, <e1>5HHMF</e1> blocked LPS-induced phosphorylation of <e2>IκB</e2>, resulting in suppression of the nuclear translocation of nuclear factor-κB (NF-κB) subunits, namely p65 and p50, which are important molecules involved in the regulation of iNOS expression.","Downregulator"
"<e1>Pyrrolidine dithiocarbamate</e1> (PDTC), a specific <e2>NF-κB</e2> inhibitor, along with 20S proteasome inhibitor (PSI) significantly inhibited LPS-induced iNOS expression, which indirectly suggested that 5HHMF downregulated iNOS expression by suppressing NF-κB activity.","Downregulator"
"Pyrrolidine dithiocarbamate (<e1>PDTC</e1>), a specific <e2>NF-κB</e2> inhibitor, along with 20S proteasome inhibitor (PSI) significantly inhibited LPS-induced iNOS expression, which indirectly suggested that 5HHMF downregulated iNOS expression by suppressing NF-κB activity.","Downregulator"
"In addition, <e1>5HHMF</e1> blocked LPS-induced phosphorylation of IκB, resulting in suppression of the nuclear translocation of nuclear factor-κB (<e2>NF-κB</e2>) subunits, namely p65 and p50, which are important molecules involved in the regulation of iNOS expression.","Downregulator"
"<e1>5-Hydroxy-3,6,7,8,3'4'-hexamethoxyflavone</e1> inhibits nitric oxide production in lipopolysaccharide-stimulated BV2 microglia via <e2>NF-κB</e2> suppression and Nrf-2-dependent heme oxygenase-1 induction.","Downregulator"
"In contrast, <e1>zinc protoporphyrin</e1> (ZnPP), a specific <e2>HO-1</e2> inhibitor, showed a partial suppressive effect of 5HHMF on LPS-induced NO production.","Downregulator"
"In contrast, zinc protoporphyrin (<e1>ZnPP</e1>), a specific <e2>HO-1</e2> inhibitor, showed a partial suppressive effect of 5HHMF on LPS-induced NO production.","Downregulator"
"Thus, we found that <e1>5HHMF</e1> enhances heme oxygenase-1 (<e2>HO-1</e2>) expression via nuclear factor-erythroid 2-related factor 2 (Nrf2) activation.","Downregulator"
"In addition, <e1>5HHMF</e1> blocked LPS-induced phosphorylation of IκB, resulting in suppression of the nuclear translocation of nuclear factor-κB (<e2>NF-κB</e2>) subunits, namely p65 and p50, which are important molecules involved in the regulation of iNOS expression.","Downregulator"
"Synthesis and antitumor activity of <e1>1,3,4-oxadiazole</e1> possessing 1,4-benzodioxan moiety as a novel class of potent <e2>methionine aminopeptidase type II</e2> inhibitors.","Downregulator"
"Synthesis and antitumor activity of 1,3,4-oxadiazole possessing <e1>1,4-benzodioxan</e1> moiety as a novel class of potent <e2>methionine aminopeptidase type II</e2> inhibitors.","Downregulator"
"One of the <e2>CB2</e2> agonists, <e1>N-cyclopentyl-4-ethoxy-6-(4-methylpiperidin-1-yl)-1,3,5-triazin-2-amine</e1> (19, -logEC(50)=7.5, E(max)=255%) was selected for further development.","Agonist"
"Discovery of novel cannabinoid receptor ligands by a virtual screening approach: further development of 2,4,6-trisubstituted <e1>1,3,5-triazine</e1>s as <e2>CB2</e2> agonists.","Agonist"
"Discovery of novel cannabinoid receptor ligands by a virtual screening approach: further development of <e1>2,4,6-trisubstituted 1,3,5-triazines</e1> as <e2>CB2</e2> agonists.","Agonist"
"Purified <e2>PAOh1</e2>/SMO oxidizes both spermine (K(m)=1.6 microM) and N(1)-acetylspermine (K(m)=51 microM), but does not oxidize <e1>spermidine</e1>.","Not"
"Purified PAOh1/<e2>SMO</e2> oxidizes both spermine (K(m)=1.6 microM) and N(1)-acetylspermine (K(m)=51 microM), but does not oxidize <e1>spermidine</e1>.","Not"
"Properties of purified recombinant human <e1>polyamine</e1> oxidase, <e2>PAOh1</e2>/SMO.","Not"
"Properties of purified recombinant human <e1>polyamine</e1> oxidase, PAOh1/<e2>SMO</e2>.","Not"
"Purified <e2>PAOh1</e2>/SMO oxidizes both <e1>spermine</e1> (K(m)=1.6 microM) and N(1)-acetylspermine (K(m)=51 microM), but does not oxidize spermidine.","Substrate"
"Purified PAOh1/<e2>SMO</e2> oxidizes both <e1>spermine</e1> (K(m)=1.6 microM) and N(1)-acetylspermine (K(m)=51 microM), but does not oxidize spermidine.","Substrate"
"Purified <e2>PAOh1</e2>/SMO oxidizes both spermine (K(m)=1.6 microM) and <e1>N(1)-acetylspermine</e1> (K(m)=51 microM), but does not oxidize spermidine.","Substrate"
"Purified PAOh1/<e2>SMO</e2> oxidizes both spermine (K(m)=1.6 microM) and <e1>N(1)-acetylspermine</e1> (K(m)=51 microM), but does not oxidize spermidine.","Substrate"
"Purified <e2>PAOh1</e2>/SMO oxidizes both <e1>spermine</e1> (K(m)=1.6 microM) and N(1)-acetylspermine (K(m)=51 microM), but does not oxidize spermidine.","Substrate"
"Purified PAOh1/<e2>SMO</e2> oxidizes both <e1>spermine</e1> (K(m)=1.6 microM) and N(1)-acetylspermine (K(m)=51 microM), but does not oxidize spermidine.","Substrate"
"The discovery of an inducible <e2>oxidase</e2> whose apparent substrate preference is <e1>spermine</e1> indicates that polyamine catabolism is more complex than that originally proposed.","Substrate"
"), an analogue of <e1>okadaic acid</e1> lacking activity against <e2>protein phosphatases</e2>, did not affect the antinociceptive effect of morphine.","Not"
"Neither <e1>okadaic acid</e1> nor cantharidin (1-10000 nM) displaced [3H]naloxone from its specific binding sites, which indicates that they do not interact at the <e2>opioid receptor</e2> level.","Not"
"Neither okadaic acid nor <e1>cantharidin</e1> (1-10000 nM) displaced [3H]naloxone from its specific binding sites, which indicates that they do not interact at the <e2>opioid receptor</e2> level.","Not"
"Neither okadaic acid nor cantharidin (1-10000 nM) displaced <e1>[3H]naloxone</e1> from its specific binding sites, which indicates that they do not interact at the <e2>opioid receptor</e2> level.","Not"
"These results suggest that the activation of <e2>type 2A serine/threonine protein phosphatases</e2> may play a role in the antinociceptive effect of <e1>morphine</e1>, and that PP1 might counterbalace this activity.","Regulator"
"administration of very low doses of <e1>okadaic acid</e1> (0.001-1 pg/mouse) and cantharidin (0.001-1 ng/mouse), which inhibit <e2>PP2A</e2>, produced a dose-dependent antagonism of the antinociception induced by morphine (s.c.).","Downregulator"
"administration of very low doses of okadaic acid (0.001-1 pg/mouse) and <e1>cantharidin</e1> (0.001-1 ng/mouse), which inhibit <e2>PP2A</e2>, produced a dose-dependent antagonism of the antinociception induced by morphine (s.c.).","Downregulator"
"), which also block <e2>PP1</e2>, and <e1>calyculin-A</e1> (0.1 fg/mouse-1 ng/mouse, i.c.v.","Downregulator"
"A series of phenolic acids and phenol natural products, such as <e1>p-hydroxybenzoic acid</e1>, p-coumaric acid, caffeic acid, ferulic acid, gallic acid, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the <e2>metalloenzyme</e2> carbonic anhydrase (CA, EC 4.2.1.1).","Downregulator"
"A series of phenolic acids and phenol natural products, such as <e1>p-hydroxybenzoic acid</e1>, p-coumaric acid, caffeic acid, ferulic acid, gallic acid, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme <e2>carbonic anhydrase</e2> (CA, EC 4.2.1.1).","Downregulator"
"A series of phenolic acids and phenol natural products, such as <e1>p-hydroxybenzoic acid</e1>, p-coumaric acid, caffeic acid, ferulic acid, gallic acid, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme carbonic anhydrase (<e2>CA</e2>, EC 4.2.1.1).","Downregulator"
"A series of phenolic acids and phenol natural products, such as <e1>p-hydroxybenzoic acid</e1>, p-coumaric acid, caffeic acid, ferulic acid, gallic acid, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme carbonic anhydrase (CA, <e2>EC 4.2.1.1</e2>).","Downregulator"
"<e1>Phenols</e1> like the ones investigated here possess a <e2>CA</e2> inhibition mechanism distinct of that of the sulfonamides/sulfamates used clinically or the coumarins.","Downregulator"
"Phenols like the ones investigated here possess a <e2>CA</e2> inhibition mechanism distinct of that of the <e1>sulfonamides</e1>/sulfamates used clinically or the coumarins.","Downregulator"
"Phenols like the ones investigated here possess a <e2>CA</e2> inhibition mechanism distinct of that of the sulfonamides/<e1>sulfamates</e1> used clinically or the coumarins.","Downregulator"
"Phenols like the ones investigated here possess a <e2>CA</e2> inhibition mechanism distinct of that of the sulfonamides/sulfamates used clinically or the <e1>coumarins</e1>.","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, <e1>p-coumaric acid</e1>, caffeic acid, ferulic acid, gallic acid, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the <e2>metalloenzyme</e2> carbonic anhydrase (CA, EC 4.2.1.1).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, <e1>p-coumaric acid</e1>, caffeic acid, ferulic acid, gallic acid, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme <e2>carbonic anhydrase</e2> (CA, EC 4.2.1.1).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, <e1>p-coumaric acid</e1>, caffeic acid, ferulic acid, gallic acid, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme carbonic anhydrase (<e2>CA</e2>, EC 4.2.1.1).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, <e1>p-coumaric acid</e1>, caffeic acid, ferulic acid, gallic acid, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme carbonic anhydrase (CA, <e2>EC 4.2.1.1</e2>).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, <e1>caffeic acid</e1>, ferulic acid, gallic acid, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the <e2>metalloenzyme</e2> carbonic anhydrase (CA, EC 4.2.1.1).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, <e1>caffeic acid</e1>, ferulic acid, gallic acid, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme <e2>carbonic anhydrase</e2> (CA, EC 4.2.1.1).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, <e1>caffeic acid</e1>, ferulic acid, gallic acid, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme carbonic anhydrase (<e2>CA</e2>, EC 4.2.1.1).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, <e1>caffeic acid</e1>, ferulic acid, gallic acid, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme carbonic anhydrase (CA, <e2>EC 4.2.1.1</e2>).","Downregulator"
"Inhibition of <e2>mammalian isoforms I-XIV</e2> with a series of natural product <e1>polyphenols</e1> and phenolic acids.","Downregulator"
"Inhibition of <e2>mammalian isoforms I-XIV</e2> with a series of natural product polyphenols and <e1>phenolic acids</e1>.","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, <e1>ferulic acid</e1>, gallic acid, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the <e2>metalloenzyme</e2> carbonic anhydrase (CA, EC 4.2.1.1).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, <e1>ferulic acid</e1>, gallic acid, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme <e2>carbonic anhydrase</e2> (CA, EC 4.2.1.1).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, <e1>ferulic acid</e1>, gallic acid, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme carbonic anhydrase (<e2>CA</e2>, EC 4.2.1.1).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, <e1>ferulic acid</e1>, gallic acid, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme carbonic anhydrase (CA, <e2>EC 4.2.1.1</e2>).","Downregulator"
"A series of <e1>phenolic acids</e1> and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, ferulic acid, gallic acid, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the <e2>metalloenzyme</e2> carbonic anhydrase (CA, EC 4.2.1.1).","Downregulator"
"A series of <e1>phenolic acids</e1> and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, ferulic acid, gallic acid, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme <e2>carbonic anhydrase</e2> (CA, EC 4.2.1.1).","Downregulator"
"A series of <e1>phenolic acids</e1> and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, ferulic acid, gallic acid, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme carbonic anhydrase (<e2>CA</e2>, EC 4.2.1.1).","Downregulator"
"A series of <e1>phenolic acids</e1> and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, ferulic acid, gallic acid, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme carbonic anhydrase (CA, <e2>EC 4.2.1.1</e2>).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, ferulic acid, <e1>gallic acid</e1>, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the <e2>metalloenzyme</e2> carbonic anhydrase (CA, EC 4.2.1.1).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, ferulic acid, <e1>gallic acid</e1>, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme <e2>carbonic anhydrase</e2> (CA, EC 4.2.1.1).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, ferulic acid, <e1>gallic acid</e1>, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme carbonic anhydrase (<e2>CA</e2>, EC 4.2.1.1).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, ferulic acid, <e1>gallic acid</e1>, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme carbonic anhydrase (CA, <e2>EC 4.2.1.1</e2>).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, ferulic acid, gallic acid, <e1>syringic acid</e1>, quercetin, and ellagic acid, were investigated for their inhibitory effects against the <e2>metalloenzyme</e2> carbonic anhydrase (CA, EC 4.2.1.1).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, ferulic acid, gallic acid, <e1>syringic acid</e1>, quercetin, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme <e2>carbonic anhydrase</e2> (CA, EC 4.2.1.1).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, ferulic acid, gallic acid, <e1>syringic acid</e1>, quercetin, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme carbonic anhydrase (<e2>CA</e2>, EC 4.2.1.1).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, ferulic acid, gallic acid, <e1>syringic acid</e1>, quercetin, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme carbonic anhydrase (CA, <e2>EC 4.2.1.1</e2>).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, ferulic acid, gallic acid, syringic acid, <e1>quercetin</e1>, and ellagic acid, were investigated for their inhibitory effects against the <e2>metalloenzyme</e2> carbonic anhydrase (CA, EC 4.2.1.1).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, ferulic acid, gallic acid, syringic acid, <e1>quercetin</e1>, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme <e2>carbonic anhydrase</e2> (CA, EC 4.2.1.1).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, ferulic acid, gallic acid, syringic acid, <e1>quercetin</e1>, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme carbonic anhydrase (<e2>CA</e2>, EC 4.2.1.1).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, ferulic acid, gallic acid, syringic acid, <e1>quercetin</e1>, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme carbonic anhydrase (CA, <e2>EC 4.2.1.1</e2>).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, ferulic acid, gallic acid, syringic acid, quercetin, and <e1>ellagic acid</e1>, were investigated for their inhibitory effects against the <e2>metalloenzyme</e2> carbonic anhydrase (CA, EC 4.2.1.1).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, ferulic acid, gallic acid, syringic acid, quercetin, and <e1>ellagic acid</e1>, were investigated for their inhibitory effects against the metalloenzyme <e2>carbonic anhydrase</e2> (CA, EC 4.2.1.1).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, ferulic acid, gallic acid, syringic acid, quercetin, and <e1>ellagic acid</e1>, were investigated for their inhibitory effects against the metalloenzyme carbonic anhydrase (<e2>CA</e2>, EC 4.2.1.1).","Downregulator"
"A series of phenolic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, ferulic acid, gallic acid, syringic acid, quercetin, and <e1>ellagic acid</e1>, were investigated for their inhibitory effects against the metalloenzyme carbonic anhydrase (CA, <e2>EC 4.2.1.1</e2>).","Downregulator"
"A series of <e1>phenol</e1>ic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, ferulic acid, gallic acid, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the <e2>metalloenzyme</e2> carbonic anhydrase (CA, EC 4.2.1.1).","Downregulator"
"A series of <e1>phenol</e1>ic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, ferulic acid, gallic acid, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme <e2>carbonic anhydrase</e2> (CA, EC 4.2.1.1).","Downregulator"
"A series of <e1>phenol</e1>ic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, ferulic acid, gallic acid, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme carbonic anhydrase (<e2>CA</e2>, EC 4.2.1.1).","Downregulator"
"A series of <e1>phenol</e1>ic acids and phenol natural products, such as p-hydroxybenzoic acid, p-coumaric acid, caffeic acid, ferulic acid, gallic acid, syringic acid, quercetin, and ellagic acid, were investigated for their inhibitory effects against the metalloenzyme carbonic anhydrase (CA, <e2>EC 4.2.1.1</e2>).","Downregulator"
"Comparison with the <e2>rSDH</e2>-(PLP-OMS) holo-enzyme reveals a large structural difference in active sites caused by the artifical <e1>O-methylserine</e1>.","Regulator"
"<e2>L-serine dehydratase</e2> (SDH), a member of the beta-family of pyridoxal phosphate-dependent (PLP) enzymes, catalyzes the deamination of L-serine and L-threonine to yield <e1>pyruvate</e1> or 2-oxobutyrate.","Substrate"
"L-serine dehydratase (<e2>SDH</e2>), a member of the beta-family of pyridoxal phosphate-dependent (PLP) enzymes, catalyzes the deamination of L-serine and L-threonine to yield <e1>pyruvate</e1> or 2-oxobutyrate.","Substrate"
"<e2>L-serine dehydratase</e2> (SDH), a member of the beta-family of pyridoxal phosphate-dependent (PLP) enzymes, catalyzes the deamination of L-serine and L-threonine to yield pyruvate or <e1>2-oxobutyrate</e1>.","Substrate"
"L-serine dehydratase (<e2>SDH</e2>), a member of the beta-family of pyridoxal phosphate-dependent (PLP) enzymes, catalyzes the deamination of L-serine and L-threonine to yield pyruvate or <e1>2-oxobutyrate</e1>.","Substrate"
"<e1>L-serine</e1> dehydratase (SDH), a member of the beta-family of pyridoxal phosphate-dependent (PLP) enzymes, catalyzes the deamination of L-serine and L-threonine to yield pyruvate or 2-oxobutyrate.","Substrate"
"<e1>L-serine</e1> dehydratase (<e2>SDH</e2>), a member of the beta-family of pyridoxal phosphate-dependent (PLP) enzymes, catalyzes the deamination of L-serine and L-threonine to yield pyruvate or 2-oxobutyrate.","Substrate"
"<e2>L-serine dehydratase</e2> (SDH), a member of the beta-family of pyridoxal phosphate-dependent (PLP) enzymes, catalyzes the deamination of L-serine and <e1>L-threonine</e1> to yield pyruvate or 2-oxobutyrate.","Substrate"
"L-serine dehydratase (<e2>SDH</e2>), a member of the beta-family of pyridoxal phosphate-dependent (PLP) enzymes, catalyzes the deamination of L-serine and <e1>L-threonine</e1> to yield pyruvate or 2-oxobutyrate.","Substrate"
"Synthesis and evaluation of <e1>carbamoylmethylene</e1> linked prodrugs of BMS-582949, a clinical <e2>p38α</e2> inhibitor.","Downregulator"
"Synthesis and evaluation of carbamoylmethylene linked prodrugs of <e1>BMS-582949</e1>, a clinical <e2>p38α</e2> inhibitor.","Downregulator"
